ncessch,year,school_name,Include,exclude,school_status,school_type,charter,school_level,enrollment,virtual,magnet,street_location,city_location
120171003802.00,2014,UCP SEMINOLE CHILD DEVELOPMENT,1,,open,special education school,yes,primary,69,no,No,301 OAK ST,SANFORD
120171003802.00,2015,UCP SEMINOLE CHILD DEVELOPMENT,1,,open,special education school,yes,primary,110,no,No,756 N SUN DR,LAKE MARY
120171003802.00,2016,UCP SEMINOLE CHILD DEVELOPMENT,1,,open,special education school,yes,primary,126,no,No,756 N SUN DR,LAKE MARY
120171003802.00,2017,UCP SEMINOLE CHILD DEVELOPMENT,1,,open,special education school,yes,primary,131,no,No,756 N SUN DR,LAKE MARY
120171003802.00,2018,UCP SEMINOLE CHILD DEVELOPMENT,1,,open,other/alternative school,yes,primary,138,no,No,756 N SUN DR,LAKE MARY
120174003792.00,2001,THERAPEUTIC LEARNING CENTER CHARTER SCHOOL,0,,new,regular school,yes,primary,6,no,Missing/not reported,Missing/not reported,ST. AUGUSTINE
120174003792.00,2002,THERAPEUTIC LEARNING CENTER CHARTER SCHOOL,0,,open,regular school,yes,primary,10,no,Missing/not reported,1955 US 1 SOUTH,ST. AUGUSTINE
120174003792.00,2003,THERAPEUTIC LEARNING CENTER,0,,open,regular school,yes,primary,12,no,Missing/not reported,1955 US 1 S,ST. AUGUSTINE
120174003792.00,2004,THERAPEUTIC LEARNING CENTER,0,,open,regular school,yes,primary,10,no,Missing/not reported,1955 US 1 S,ST. AUGUSTINE
120174003792.00,2005,THERAPEUTIC LEARNING CENTER,0,,open,regular school,yes,primary,10,no,Missing/not reported,1955 US HIGHWAY 1 S,ST AUGUSTINE
120174003792.00,2006,THERAPEUTIC LEARNING CENTER,0,,open,regular school,yes,primary,12,no,No,"1955 US HIGHWAY 1 S, STE 450",ST AUGUSTINE
120174003792.00,2007,THERAPEUTIC LEARNING CENTER,0,,open,regular school,yes,primary,8,no,No,"1955 US HIGHWAY 1 S, STE 450",ST AUGUSTINE
120174003792.00,2008,THERAPEUTIC LEARNING CENTER,0,,open,regular school,yes,primary,12,no,No,1955 US HWY 1 SOUTH STE 45,ST AUGUSTINE
120174003792.00,2009,THERAPEUTIC LEARNING CENTER,0,,open,special education school,yes,other,24,no,No,1955 US HWY 1 SOUTH,ST AUGUSTINE
120174003792.00,2010,THERAPEUTIC LEARNING CENTER,0,,open,special education school,yes,other,13,no,No,1955 US HWY 1 SOUTH,ST AUGUSTINE
120174003792.00,2011,THERAPEUTIC LEARNING CENTER,0,,open,special education school,yes,other,13,no,No,1955 US HWY 1 SOUTH,ST AUGUSTINE
120174003792.00,2012,THERAPEUTIC LEARNING CENTER,0,,open,special education school,yes,other,18,no,No,1955 US HWY 1 SOUTH,ST AUGUSTINE
120174003792.00,2013,THERAPEUTIC LEARNING CENTER,0,,open,special education school,yes,primary,14,no,No,2101 ARC DR,ST AUGUSTINE
120174003792.00,2014,THERAPEUTIC LEARNING CENTER,0,,open,special education school,yes,primary,12,no,No,2109 ARC DR,ST AUGUSTINE
120174003792.00,2015,THERAPEUTIC LEARNING CENTER,0,,open,special education school,yes,primary,18,no,No,2109 ARC DR,ST AUGUSTINE
120174003792.00,2016,THERAPEUTIC LEARNING CENTER,0,,open,special education school,yes,primary,14,no,No,2109 ARC DR,ST AUGUSTINE
120174003792.00,2017,THERAPEUTIC LEARNING CENTER,0,,open,special education school,yes,prekindergarten,11,no,No,2109 ARC DR,ST AUGUSTINE
120174003792.00,2018,THERAPEUTIC LEARNING CENTER,0,,open,special education school,yes,prekindergarten,17,no,No,2109 ARC DR,ST AUGUSTINE
120150005688.00,2005,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",1,,reopened,regular school,yes,primary,13,no,Missing/not reported,2929 10TH AVE N STE 108,LAKE WORTH
120150005688.00,2006,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",1,,open,regular school,yes,primary,46,no,No,2929 10TH AVE N STE 108,LAKE WORTH
120150005688.00,2007,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",1,,open,regular school,yes,primary,63,no,No,2925 10TH AVE N STE 108,LAKE WORTH
120150005688.00,2008,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",1,,open,special education school,yes,primary,91,no,No,6201 SOUTH MILITARY TRAIL,LANTANA
120150005688.00,2009,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",1,,open,special education school,yes,primary,110,no,No,6201 SOUTH MILITARY TRAIL,LANTANA
120150005688.00,2010,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",1,,open,special education school,yes,primary,145,no,No,6201 SOUTH MILITARY TRAIL,LANTANA
120150005688.00,2011,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",1,,open,special education school,yes,primary,144,no,No,6300 LAKE WORTH RD,GREENACRES
120150005688.00,2012,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",1,,open,special education school,yes,primary,146,no,No,6300 LAKE WORTH RD,GREENACRES
120150005688.00,2013,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",1,,open,special education school,yes,primary,202,no,No,6300 LAKE WORTH RD,GREENACRES
120150005688.00,2014,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",1,,open,special education school,yes,primary,206,no,No,6300 LAKE WORTH RD,GREENACRES
120150005688.00,2015,MONTESSORI ACADEMYOF EARLY ENRICHMENT INC,1,,open,special education school,yes,primary,206,no,No,6300 LAKE WORTH RD,GREENACRES
120150005688.00,2016,MONTESSORI ACADEMYOF EARLY ENRICHMENT INC,1,,open,regular school,yes,primary,182,no,No,6300 LAKE WORTH RD,GREENACRES
120150005688.00,2017,MONTESSORI ACADEMYOF EARLY ENRICHMENT INC,1,,open,regular school,yes,primary,171,no,No,6300 LAKE WORTH RD,GREENACRES
120150005688.00,2018,MONTESSORI ACADEMYOF EARLY ENRICHMENT INC,1,,open,regular school,yes,primary,182,no,No,6300 LAKE WORTH RD,GREENACRES
120144007455.00,2007,SUNSHINE HIGH SCHOOL CENTRAL,0,,future,regular school,yes,not applicable,0,no,Missing/not reported,495 N SEMORAN BLVD,WINTER PARK
120144007455.00,2008,ALOMA HIGH CHARTER,1,,new,regular school,yes,high,21,no,No,495 NORTH SEMORAN BLVD,WINTER PARK
120144007455.00,2009,ALOMA HIGH CHARTER,1,,open,regular school,yes,high,245,no,No,495 NORTH SEMORAN BLVD,WINTER PARK
120144007455.00,2010,ALOMA HIGH CHARTER,1,,open,regular school,yes,high,437,no,No,495 NORTH SEMORAN BLVD,WINTER PARK
120144007455.00,2011,ALOMA HIGH CHARTER,1,,open,regular school,yes,high,389,no,No,495 NORTH SEMORAN BLVD,WINTER PARK
120144007455.00,2012,ALOMA HIGH CHARTER,1,,open,other/alternative school,yes,high,374,no,No,495 NORTH SEMORAN BLVD,WINTER PARK
120144007455.00,2013,ALOMA HIGH CHARTER,1,,open,other/alternative school,yes,high,443,no,No,495 NORTH SEMORAN BLVD,WINTER PARK
120144007455.00,2014,ALOMA HIGH CHARTER,1,,open,other/alternative school,yes,high,510,no,No,495 N SEMORAN BLVD,WINTER PARK
120144007455.00,2015,ALOMA HIGH CHARTER,1,,open,other/alternative school,yes,high,500,no,No,495 N SEMORAN BLVD,WINTER PARK
120144007455.00,2016,ALOMA HIGH CHARTER,1,,open,other/alternative school,yes,high,377,no,No,495 N SEMORAN BLVD,WINTER PARK
120144007455.00,2017,ALOMA HIGH CHARTER,1,,open,other/alternative school,yes,high,326,no,No,495 N SEMORAN BLVD,WINTER PARK
120144007455.00,2018,ALOMA HIGH CHARTER,1,,open,other/alternative school,yes,high,396,no,No,495 N SEMORAN BLVD,WINTER PARK
120039003836.00,2002,SANDOR WIENER SCHOOL OF OPPORTUNITY,1,,new,regular school,yes,primary,6,no,Missing/not reported,20000 NW 47TH COURT,OPA LOCKA
120039003836.00,2003,SANDOR WIENER SCHOOL/OPPORTUNITY,1,,open,regular school,yes,primary,40,no,Missing/not reported,20000 NW 47TH COURT,OPA LOCKA
120039003836.00,2004,SANDOR WIENER SCHOOL OF OPPORTUNITY,1,,open,regular school,yes,primary,42,no,Missing/not reported,20000 NW 47TH AVENUE #7,OPA LOCKA
120039003836.00,2005,SANDOR WIENER SCHOOL OF OPPORTUNITY,1,,open,regular school,yes,primary,19,no,Missing/not reported,20000 NW 47TH AVE #7,OPA-LOCKA
120039003836.00,2006,SANDOR WIENER SCHOOL OF OPPORTUNITY,1,,open,special education school,yes,primary,17,no,No,20000 NW 47TH AVE #7,OPA LOCKA
120039003836.00,2007,SANDOR WIENER SCHOOL OF OPPORTUNITY,1,,open,special education school,yes,primary,19,no,No,20000 NW 47TH AVE #7,MIAMI GARDENS
120039003836.00,2008,SANDOR WIENER SCHOOL OF OPPORTUNITY,1,,open,special education school,yes,primary,29,no,No,20000 NW 47TH AVE 7,MIAMI GARDENS
120039003836.00,2009,SANDOR WIENER SCHOOL OF OPPORTUNITY,1,,open,special education school,yes,primary,27,no,No,20000 NW 47TH AVE 7,MIAMI GARDENS
120039003836.00,2010,SANDOR WIENER SCHOOL OF OPPORTUNITY,1,,open,special education school,yes,primary,28,no,No,20000 NW 47TH AVE 7,MIAMI GARDENS
120039003836.00,2011,SANDOR WIENER SCHOOL OF OPPORTUNITY,0,,closed,special education school,yes,not applicable,0,no,No,20000 NW 47TH AVE 7,MIAMI GARDENS
120111007778.00,2010,FLORIDA HIGH SCHOOL FOR COLLEGE AND CAREER SUCCESS,0,,future,regular school,yes,not applicable,0,no,Missing/not reported,320 APPLEYARD DR,TALLAHASSEE
120111007778.00,2011,FLORIDA HIGH SCHOOL FOR COLLEGE AND CAREER SUCCESS,0,,closed,regular school,no,not applicable,0,no,Missing/not reported,320 APPLEYARD DR,TALLAHASSEE
120111007778.00,2012,CAPITAL CITY HIGH SCHOOL,1,,reopened,other/alternative school,yes,high,189,no,No,324 ADAMS ST,TALLAHASSE
120111007778.00,2013,CAPITAL CITY HIGH SCHOOL,1,,open,other/alternative school,yes,high,206,no,No,324 ADAMS ST,TALLAHASSE
120111007778.00,2014,CAPITAL CITY HIGH SCHOOL,0,,closed,other/alternative school,yes,not applicable,0,no,,324 N ADAMS ST,TALLAHASSE
120150003903.00,2002,DELRAY YOUTH VOCATIONAL CHARTER SCHOOL,1,,new,regular school,yes,high,25,no,Missing/not reported,2201 N. FEDERAL HIGHWAY,DELRAY BEACH
120150003903.00,2003,DELRAY YOUTH VOCATIONAL. CHARTER SCHOOL,1,,open,regular school,yes,high,24,no,Missing/not reported,2201 N FEDERAL HIGHWAY,DELRAY BEACH
120150003903.00,2004,DELRAY YOUTH VOCATIONAL. CHARTER SCHOOL,1,,open,regular school,yes,high,24,no,Missing/not reported,1300 SW 30TH AV.#5,BOYNTON BEACH
120150003903.00,2005,DELRAY YOUTH VOCATIONAL. CHARTER SCHOOL,1,,open,regular school,yes,high,71,no,Missing/not reported,601 N CONGRESS AVE STE 10,DELRAY BEACH
120150003903.00,2006,DELRAY YOUTH VOCATIONAL. CHARTER SCHOOL,1,,open,regular school,yes,high,97,no,No,601 N CONGRESS AVE STE 10,DELRAY BEACH
120150003903.00,2007,DELRAY YOUTH VOCATIONAL. CHARTER SCHOOL,1,,open,vocational school,yes,high,88,no,No,601 N CONGRESS AVE STE 110,DELRAY BEACH
120150003903.00,2008,DELRAY YOUTH VOCATIONAL CHARTER SCHOOL,1,,open,vocational school,yes,high,106,no,No,601 NORTH CONGRESS AVE STE 110,DELRAY BEACH
120150003903.00,2009,DELRAY YOUTH VOCATIONAL CHARTER SCHOOL,1,,open,vocational school,yes,high,98,no,No,601 NORTH CONGRESS AVE,DELRAY BEACH
120150003903.00,2010,DELRAY YOUTH VOCATIONAL CHARTER SCHOOL,1,,open,vocational school,yes,high,95,no,No,601 NORTH CONGRESS AVE,DELRAY BEACH
120150003903.00,2011,DELRAY YOUTH VOCATIONAL CHARTER SCHOOL,1,,open,vocational school,yes,high,88,no,No,601 NORTH CONGRESS AVE,DELRAY BEACH
120150003903.00,2012,TOMORROWS PROMISE COMMUNITY SCHOOL,1,,open,vocational school,yes,high,100,no,No,601 NORTH CONGRESS AVE,DELRAY BEACH
120150003903.00,2013,TOMORROWS PROMISE COMMUNITY SCHOOL,1,,open,vocational school,yes,high,93,no,No,601 NORTH CONGRESS AVE,DELRAY BEACH
120150003903.00,2014,TOMORROWS PROMISE COMMUNITY SCHOOL,0,,closed,vocational school,yes,not applicable,0,no,,601 N CONGRESS AVE STE 110,DELRAY BEACH
120018008087.00,2011,SUNED HIGH SCHOOL,0,,future,regular school,yes,not applicable,0,no,Missing/not reported,600 SE 3RD AVE 10TH FLOOR,FORT LAUDERDALE
120018008087.00,2012,SUNED HIGH SCHOOL,1,,new,regular school,yes,high,274,no,No,2360 WEST OAKLAND PARK BLVD,OAKLAND PARK
120018008087.00,2013,SUNED HIGH SCHOOL,1,,open,regular school,yes,high,465,no,No,2360 WEST OAKLAND PARK BLVD,OAKLAND PARK
120018008087.00,2014,SUNED HIGH SCHOOL,1,,open,other/alternative school,yes,high,367,no,No,2360 W OAKLAND PARK BLVD,OAKLAND PARK
120018008087.00,2015,SUNED HIGH SCHOOL,1,,open,other/alternative school,yes,high,343,no,No,2360 W OAKLAND PARK BLVD,OAKLAND PARK
120018008087.00,2016,SUNED HIGH SCHOOL,1,,open,other/alternative school,yes,high,326,no,No,2360 W OAKLAND PARK BLVD,OAKLAND PARK
120018008087.00,2017,SUNED HIGH SCHOOL,1,,open,other/alternative school,yes,high,306,no,No,2360 W OAKLAND PARK BLVD,OAKLAND PARK
120018008087.00,2018,SUNFIRE HIGH SCHOOL,1,,open,other/alternative school,yes,high,367,no,No,2360 W OAKLAND PARK BLVD,OAKLAND PARK
120150008009.00,2011,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,1,,new,regular school,yes,high,469,no,No,3525 SOUTH CONGRESS AVE,PALM SPRINGS
120150008009.00,2012,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,1,,open,regular school,yes,high,498,no,No,3525 SOUTH CONGRESS AVE,PALM SPRINGS
120150008009.00,2013,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,1,,open,regular school,yes,high,511,no,No,3525 SOUTH CONGRESS AVE,PALM SPRINGS
120150008009.00,2014,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,1,,open,other/alternative school,yes,high,552,no,No,3525 S CONGRESS AVE,PALM SPRINGS
120150008009.00,2015,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,1,,open,other/alternative school,yes,high,545,no,No,3525 S CONGRESS AVE,PALM SPRINGS
120150008009.00,2016,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,1,,open,other/alternative school,yes,high,356,no,No,3525 S CONGRESS AVE,PALM SPRINGS
120150008009.00,2017,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,1,,open,other/alternative school,yes,high,399,no,No,3525 S CONGRESS AVE,PALM SPRINGS
120150008009.00,2018,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,1,,open,other/alternative school,yes,high,433,no,No,3525 S CONGRESS AVE,PALM SPRINGS
120087007650.00,2008,FLORIDA HIGH SCHOOL FOR ACCELERATED LEARNING,0,,future,regular school,yes,not applicable,0,no,Missing/not reported,I-275 CORRIDOR,TAMPA
120087007650.00,2009,FLORIDA HIGH SCHOOL FOR ACCELERATED LEARNING,0,,future,regular school,yes,not applicable,0,no,Missing/not reported,I275 CORRIDOR,TAMPA
120087007650.00,2010,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL,1,,new,regular school,yes,high,184,no,No,4006 NORTH FLORIDA AVE,TAMPA
120087007650.00,2011,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL,1,,open,regular school,yes,high,369,no,No,4006 NORTH FLORIDA AVE,TAMPA
120087007650.00,2012,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL,1,,open,other/alternative school,yes,high,378,no,No,4006 NORTH FLORIDA AVE,TAMPA
120087007650.00,2013,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL,1,,open,other/alternative school,yes,high,431,no,No,4006 NORTH FLORIDA AVE,TAMPA
120087007650.00,2014,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL,1,,open,other/alternative school,yes,high,435,no,No,4006 N FLORIDA AVE,TAMPA
120087007650.00,2015,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL,1,,open,other/alternative school,yes,high,354,no,No,4006 N FLORIDA AVE,TAMPA
120087007650.00,2016,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL,1,,open,other/alternative school,yes,high,274,no,No,4006 N FLORIDA AVE,TAMPA
120087007650.00,2017,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL,1,,open,other/alternative school,yes,high,269,no,No,4006 N FLORIDA AVE,TAMPA
120087007650.00,2018,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL,1,,open,other/alternative school,yes,high,254,no,No,4006 N FLORIDA AVE,TAMPA
120144003884.00,2002,CEP WEST,1,,new,other/alternative school,no,other,298,no,Missing/not reported,6125 ORANGE BLOSSOM TR.,ORLANDO
120144003884.00,2003,COMMUNITY EDUCATION PARTNERS-NW,1,,open,regular school,no,other,687,no,Missing/not reported,6125 N ORANGE BLOSSOM TRA,ORLANDO
120144003884.00,2004,COMMUNITY EDUCATION PARTNERS-NW,1,,open,regular school,no,other,654,no,Missing/not reported,6125 N ORANGE BLOSSOM TRA,ORLANDO
120144003884.00,2005,COMMUNITY EDUCATION PARTNERS-NW,1,,open,other/alternative school,no,other,640,no,Missing/not reported,6125 N ORANGE BLOSSOM TRA,ORLANDO
120144003884.00,2006,COMMUNITY EDUCATION PARTNERS-NW,1,,open,other/alternative school,no,other,497,no,No,6125 N ORANGE BLOSSOM TRA,ORLANDO
120144003884.00,2007,CEP NORTH WEST,1,,open,other/alternative school,no,other,474,no,No,6125 N ORANGE BLOSSOM TRA,ORLANDO
120144003884.00,2008,NORTH SEMORAN HIGH CHARTER,1,,open,regular school,yes,high,16,no,No,875 EAST SEMORAN BLVD,APOPKA
120144003884.00,2009,SHEELER HIGH CHARTER,1,,open,regular school,yes,high,287,no,No,875 EAST SEMORAN BLVD,APOPKA
120144003884.00,2010,SHEELER HIGH CHARTER,1,,open,regular school,yes,high,465,no,No,875 EAST SEMORAN BLVD,APOPKA
120144003884.00,2011,SHEELER HIGH CHARTER,1,,open,regular school,yes,high,449,no,No,875 EAST SEMORAN BLVD,APOPKA
120144003884.00,2012,SHEELER HIGH CHARTER,1,,open,other/alternative school,yes,high,471,no,No,875 EAST SEMORAN BLVD,APOPKA
120144003884.00,2013,SHEELER HIGH CHARTER,1,,open,other/alternative school,yes,high,490,no,No,875 EAST SEMORAN BLVD,APOPKA
120144003884.00,2014,SHEELER HIGH CHARTER,1,,open,other/alternative school,yes,high,455,no,No,875 E SEMORAN BLVD,APOPKA
120144003884.00,2015,SHEELER HIGH CHARTER,1,,open,other/alternative school,yes,high,348,no,No,871 E SEMORAN BLVD,APOPKA
120144003884.00,2016,SHEELER HIGH CHARTER,1,,open,other/alternative school,yes,high,343,no,No,871 E SEMORAN BLVD,APOPKA
120144003884.00,2017,SHEELER HIGH CHARTER,1,,open,other/alternative school,yes,high,256,no,No,871 E SEMORAN BLVD,APOPKA
120144003884.00,2018,SHEELER HIGH CHARTER,1,,open,other/alternative school,yes,high,250,no,No,871 E SEMORAN BLVD,APOPKA
120144003885.00,2002,CEP NORTH,1,,new,other/alternative school,no,other,282,no,Missing/not reported,2274 SOUTH SEMORAN,ORLANDO
120144003885.00,2003,COMMUNITY EDUCATION PARTNERS-SW,1,,open,regular school,no,other,573,no,Missing/not reported,2274 S SEMORAN,ORLANDO
120144003885.00,2004,COMMUNITY EDUCATION PARTNERS-SW,1,,open,regular school,no,other,534,no,Missing/not reported,2274 SOUTH SEMORAN BLVD,ORLANDO
120144003885.00,2005,COMMUNITY EDUCATION PARTNERS-SE,1,,open,other/alternative school,no,other,621,no,Missing/not reported,2274 S SEMORAN BLVD,ORLANDO
120144003885.00,2006,COMMUNITY EDUCATION PARTNERS-SE,1,,open,other/alternative school,no,other,582,no,No,2274 S SEMORAN BLVD,ORLANDO
120144003885.00,2007,CEP SOUTH EAST,1,,open,other/alternative school,no,other,568,no,No,2274 S SEMORAN BLVD,ORLANDO
120144003885.00,2008,CHANCERY HIGH CHARTER,1,,open,regular school,yes,high,20,no,No,7041 SOUTH ORANGE BLOSSOM TRL,ORLANDO
120144003885.00,2009,CHANCERY HIGH CHARTER,1,,open,regular school,yes,high,350,no,No,7041 SOUTH ORANGE BLOSSOM TRL,ORLANDO
120144003885.00,2010,CHANCERY HIGH CHARTER,1,,open,regular school,yes,high,468,no,No,7041 SOUTH ORANGE BLOSSOM TRL,ORLANDO
120144003885.00,2011,CHANCERY HIGH CHARTER,1,,open,regular school,yes,high,477,no,No,7041 SOUTH ORANGE BLOSSOM TRL,ORLANDO
120144003885.00,2012,CHANCERY HIGH CHARTER,1,,open,other/alternative school,yes,high,494,no,No,7001 SOUTH ORANGE BLOSSOM TRL,ORLANDO
120144003885.00,2013,CHANCERY HIGH CHARTER,1,,open,other/alternative school,yes,high,512,no,No,7001 SOUTH ORANGE BLOSSOM TRL,ORLANDO
120144003885.00,2014,CHANCERY HIGH CHARTER,1,,open,other/alternative school,yes,high,506,no,No,7001 S ORANGE BLOSSOM TRL,ORLANDO
120144003885.00,2015,CHANCERY HIGH CHARTER,1,,open,other/alternative school,yes,high,470,no,No,7001 S ORANGE BLOSSOM TRL,ORLANDO
120144003885.00,2016,CHANCERY HIGH CHARTER,1,,open,other/alternative school,yes,high,420,no,No,7001 S ORANGE BLOSSOM TRL,ORLANDO
120144003885.00,2017,CHANCERY HIGH CHARTER,1,,open,other/alternative school,yes,high,326,no,No,7001 S ORANGE BLOSSOM TRL,ORLANDO
120144003885.00,2018,CHANCERY HIGH CHARTER,1,,open,other/alternative school,yes,high,388,no,No,7001 S ORANGE BLOSSOM TRL,ORLANDO
120150003470.00,1999,ED VENTURE CHARTER SCHOOL,1,,open,regular school,yes,,40,no,Missing/not reported,115 EAST COAST AVENUE,HYPOLUXO
120150003470.00,2000,ED VENTURE CHARTER SCHOOL,1,,open,regular school,yes,high,40,no,Missing/not reported,115 EAST COAST AVENUE,HYPOLUXO
120150003470.00,2001,ED VENTURE CHARTER SCHOOL,1,,open,regular school,yes,high,43,no,Missing/not reported,Missing/not reported,HYPOLUXO
120150003470.00,2002,ED VENTURE CHARTER SCHOOL,1,,open,regular school,yes,high,49,no,Missing/not reported,117 EAST COAST AVENUE,HYPOLUXO
120150003470.00,2003,ED VENTURE CHARTER SCHOOL,1,,open,regular school,yes,high,57,no,Missing/not reported,117 EAST COAST AVENUE,HYPOLUXO
120150003470.00,2004,ED VENTURE CHARTER SCHOOL,1,,open,regular school,yes,high,61,no,Missing/not reported,117 EAST COAST AVENUE,HYPOLUXO
120150003470.00,2005,ED VENTURE CHARTER SCHOOL,1,,open,regular school,yes,high,65,no,Missing/not reported,117 E COAST AVE,HYPOLUXO
120150003470.00,2006,ED VENTURE CHARTER SCHOOL,1,,open,special education school,yes,high,63,no,No,117 E COAST AVE,HYPOLUXO
120150003470.00,2007,ED VENTURE CHARTER SCHOOL,1,,open,special education school,yes,high,56,no,No,117 E COAST AVE,HYPOLUXO
120150003470.00,2008,ED VENTURE CHARTER SCHOOL,1,,open,special education school,yes,high,74,no,No,117 EAST COAST AVE,HYPOLUXO
120150003470.00,2009,ED VENTURE CHARTER SCHOOL,1,,open,special education school,yes,high,90,no,No,117 EAST COAST AVE,HYPOLUXO
120150003470.00,2010,ED VENTURE CHARTER SCHOOL,1,,open,special education school,yes,high,110,no,No,117 EAST COAST AVE,HYPOLUXO
120150003470.00,2011,ED VENTURE CHARTER SCHOOL,1,,open,special education school,yes,high,112,no,No,117 EAST COAST AVE,HYPOLUXO
120150003470.00,2012,ED VENTURE CHARTER SCHOOL,1,,open,special education school,yes,high,115,no,No,117 EAST COAST AVE,LANTANA
